id_maquina,variavel,valor,timestamp
1,motor,7.650324787450634,2025-09-30 11:19
1,potencia,8.5134866753465,2025-09-30 11:19
2,motor,0.18742368903004109,2025-09-30 11:19
2,potencia,0.32371043878117856,2025-09-30 11:19
1,motor,7.514317746641561,2025-09-30 11:19
1,potencia,8.648947913812957,2025-09-30 11:19
2,motor,0.17932358437406512,2025-09-30 11:19
2,potencia,0.35172134537604394,2025-09-30 11:19
1,motor,7.587384697477182,2025-09-30 11:19
1,potencia,8.305643668225748,2025-09-30 11:19
2,motor,0.18572665664850524,2025-09-30 11:19
2,potencia,0.38146381279732644,2025-09-30 11:19
1,motor,7.714724530138435,2025-09-30 11:19
1,potencia,8.523270647062978,2025-09-30 11:19
2,motor,0.16885527417947616,2025-09-30 11:19
2,potencia,0.1611986394464869,2025-09-30 11:19
1,motor,7.481330030405417,2025-09-30 11:19
1,potencia,8.06429493678394,2025-09-30 11:19
2,motor,0.17204231419413518,2025-09-30 11:19
2,potencia,0.28817100910551247,2025-09-30 11:19
1,motor,7.649510622803868,2025-09-30 11:19
1,potencia,8.413604394642464,2025-09-30 11:19
2,motor,0.20273775011550027,2025-09-30 11:19
2,potencia,0.30206205067361236,2025-09-30 11:19
1,motor,7.450984590683245,2025-09-30 11:19
1,potencia,8.440746316940546,2025-09-30 11:19
2,motor,0.18877817129462446,2025-09-30 11:19
2,potencia,0.1624517121618766,2025-09-30 11:19
1,motor,7.457961164045738,2025-09-30 11:19
1,potencia,8.547492542121258,2025-09-30 11:19
2,motor,0.1820704184702671,2025-09-30 11:19
2,potencia,0.37002700557134083,2025-09-30 11:19
1,motor,7.21852995766532,2025-09-30 11:19
1,potencia,8.567782631867368,2025-09-30 11:19
2,motor,0.1626505989350115,2025-09-30 11:19
2,potencia,0.2400257406393126,2025-09-30 11:19
1,motor,7.266826823585682,2025-09-30 11:19
1,potencia,8.435751947137492,2025-09-30 11:19
2,motor,0.1686774739557183,2025-09-30 11:19
2,potencia,0.343744200042595,2025-09-30 11:19
1,motor,7.658306815184173,2025-09-30 11:19
1,potencia,7.995727038757522,2025-09-30 11:19
2,motor,0.18129082229805765,2025-09-30 11:19
2,potencia,0.40382348816077424,2025-09-30 11:19
1,motor,7.6312454740141735,2025-09-30 11:19
1,potencia,8.450147644554734,2025-09-30 11:19
2,motor,0.1823116679971427,2025-09-30 11:19
2,potencia,0.2423221432147965,2025-09-30 11:19
1,motor,7.732027951002356,2025-09-30 11:19
1,potencia,8.483638641252606,2025-09-30 11:19
2,motor,0.17229827066079126,2025-09-30 11:19
2,potencia,0.41523647746314607,2025-09-30 11:19
1,motor,7.4876280711150285,2025-09-30 11:19
1,potencia,8.864844350441931,2025-09-30 11:19
2,motor,0.2036212569832629,2025-09-30 11:19
2,potencia,0.37166388384030496,2025-09-30 11:19
1,motor,7.503843195609981,2025-09-30 11:19
1,potencia,8.37201565039338,2025-09-30 11:19
2,motor,0.17964038183093925,2025-09-30 11:19
2,potencia,0.306425380093448,2025-09-30 11:19
1,motor,7.384458739923099,2025-09-30 11:19
1,potencia,8.109246810109195,2025-09-30 11:19
2,motor,0.17441662545717398,2025-09-30 11:19
2,potencia,0.32905628559083866,2025-09-30 11:19
1,motor,7.415444819078468,2025-09-30 11:19
1,potencia,8.63812519005103,2025-09-30 11:19
2,motor,0.17591809266121922,2025-09-30 11:19
2,potencia,0.3889175324100187,2025-09-30 11:19
1,motor,7.188937480774452,2025-09-30 11:19
1,potencia,8.521156268210593,2025-09-30 11:19
2,motor,0.18190121382058067,2025-09-30 11:19
2,potencia,0.27303053726277776,2025-09-30 11:19
1,motor,7.677734958828407,2025-09-30 11:19
1,potencia,8.281973292538558,2025-09-30 11:19
2,motor,0.18613437776351027,2025-09-30 11:19
2,potencia,0.282710110522531,2025-09-30 11:19
1,motor,7.69181720273389,2025-09-30 11:19
1,potencia,8.352022639917264,2025-09-30 11:19
2,motor,0.18993671374647728,2025-09-30 11:19
2,potencia,0.40936251174131666,2025-09-30 11:19
1,motor,7.379634030403906,2025-09-30 11:19
1,potencia,8.55872225631838,2025-09-30 11:19
2,motor,0.16297964205775525,2025-09-30 11:19
2,potencia,0.2611238194864037,2025-09-30 11:19
1,motor,7.5009167871941,2025-09-30 11:19
1,potencia,8.325666905711598,2025-09-30 11:19
2,motor,0.1660819878858608,2025-09-30 11:19
2,potencia,0.4104843822046328,2025-09-30 11:19
1,motor,7.352197838447866,2025-09-30 11:19
1,potencia,8.639939201382353,2025-09-30 11:19
2,motor,0.15953532128702166,2025-09-30 11:19
2,potencia,0.41362296279843236,2025-09-30 11:19
1,motor,7.592256241785681,2025-09-30 11:19
1,potencia,8.107411791496705,2025-09-30 11:19
2,motor,0.1731944694152802,2025-09-30 11:19
2,potencia,0.37002008315291884,2025-09-30 11:19
1,motor,7.490171083160917,2025-09-30 11:19
1,potencia,8.284512217464911,2025-09-30 11:19
2,motor,0.19743905173801835,2025-09-30 11:19
2,potencia,0.43340952860517806,2025-09-30 11:19
1,motor,7.537322013631561,2025-09-30 11:19
1,potencia,8.673388154746815,2025-09-30 11:19
2,motor,0.1835545538232297,2025-09-30 11:19
2,potencia,0.39715003462840487,2025-09-30 11:19
1,motor,7.827289011094401,2025-09-30 11:19
1,potencia,8.547345083619053,2025-09-30 11:19
2,motor,0.19836194980544322,2025-09-30 11:19
2,potencia,0.23770064844455507,2025-09-30 11:19
1,motor,7.77985070278562,2025-09-30 11:19
1,potencia,8.55563435769815,2025-09-30 11:19
2,motor,0.21014407968895535,2025-09-30 11:19
2,potencia,0.21060183927419382,2025-09-30 11:19
1,motor,7.7277677594403045,2025-09-30 11:19
1,potencia,8.283531193482183,2025-09-30 11:19
2,motor,0.18228267987530192,2025-09-30 11:19
2,potencia,0.28415791279017916,2025-09-30 11:19
1,motor,7.556905387761189,2025-09-30 11:19
1,potencia,8.258797555950286,2025-09-30 11:19
2,motor,0.19242758024114887,2025-09-30 11:19
2,potencia,0.42838169511162844,2025-09-30 11:19
1,motor,7.493877928000518,2025-09-30 11:19
1,potencia,8.131253630587564,2025-09-30 11:19
2,motor,0.15519156256378913,2025-09-30 11:19
2,potencia,0.3524276855665931,2025-09-30 11:19
1,motor,7.445618307367597,2025-09-30 11:19
1,potencia,8.340560055876189,2025-09-30 11:19
2,motor,0.19324461081646704,2025-09-30 11:19
2,potencia,0.28898123276780874,2025-09-30 11:19
1,motor,7.198028448920663,2025-09-30 11:19
1,potencia,8.348745359612847,2025-09-30 11:19
2,motor,0.15526105968650272,2025-09-30 11:19
2,potencia,0.2736531721022569,2025-09-30 11:19
1,motor,7.338120080430286,2025-09-30 11:19
1,potencia,8.23622165371323,2025-09-30 11:19
2,motor,0.18259260408412742,2025-09-30 11:19
2,potencia,0.45990763835886717,2025-09-30 11:19
1,motor,7.558581588079194,2025-09-30 11:19
1,potencia,8.636855605497502,2025-09-30 11:19
2,motor,0.19133245531036183,2025-09-30 11:19
2,potencia,0.2925411498671145,2025-09-30 11:19
1,motor,7.095939309821103,2025-09-30 11:19
1,potencia,8.24258017653979,2025-09-30 11:19
2,motor,0.1987243659258492,2025-09-30 11:19
2,potencia,0.24857557837615446,2025-09-30 11:19
1,motor,7.343301853085593,2025-09-30 11:19
1,potencia,8.331695137700935,2025-09-30 11:19
2,motor,0.19727082823206182,2025-09-30 11:19
2,potencia,0.2139074138905206,2025-09-30 11:19
1,motor,7.619011239988783,2025-09-30 11:19
1,potencia,8.375521680662171,2025-09-30 11:19
2,motor,0.14869788244339127,2025-09-30 11:19
2,potencia,0.3764543536375967,2025-09-30 11:19
1,motor,7.430581882031447,2025-09-30 11:19
1,potencia,8.227849608777579,2025-09-30 11:19
2,motor,0.178490830081748,2025-09-30 11:19
2,potencia,0.3517172825914906,2025-09-30 11:19
1,motor,7.110888746685223,2025-09-30 11:19
1,potencia,8.609055973367676,2025-09-30 11:19
2,motor,0.18377916876865472,2025-09-30 11:19
2,potencia,0.36872471455135136,2025-09-30 11:19
1,motor,7.506894118209136,2025-09-30 11:19
1,potencia,7.959239149425431,2025-09-30 11:19
2,motor,0.16854234404419358,2025-09-30 11:19
2,potencia,0.3344055222973793,2025-09-30 11:19
1,motor,7.247471674397,2025-09-30 11:19
1,potencia,8.343577099751684,2025-09-30 11:19
2,motor,0.13913764163961076,2025-09-30 11:19
2,potencia,0.3384498710205576,2025-09-30 11:19
1,motor,7.492769575506251,2025-09-30 11:19
1,potencia,8.404190912782262,2025-09-30 11:19
2,motor,0.17076457268627365,2025-09-30 11:19
2,potencia,0.2888301848552037,2025-09-30 11:19
1,motor,7.556032545824872,2025-09-30 11:19
1,potencia,8.733108064575733,2025-09-30 11:19
2,motor,0.17876234983870673,2025-09-30 11:19
2,potencia,0.3861488174780771,2025-09-30 11:19
1,motor,7.537004092816255,2025-09-30 11:19
1,potencia,8.4197226296608,2025-09-30 11:19
2,motor,0.17202087895482313,2025-09-30 11:19
2,potencia,0.34092368669421214,2025-09-30 11:19
1,motor,7.737437943079568,2025-09-30 11:19
1,potencia,8.302238712375813,2025-09-30 11:19
2,motor,0.1710599807079798,2025-09-30 11:19
2,potencia,0.49480927916396483,2025-09-30 11:19
1,motor,7.71775922174496,2025-09-30 11:19
1,potencia,8.169920752686524,2025-09-30 11:19
2,motor,0.21086105192420712,2025-09-30 11:19
2,potencia,0.2940910540220406,2025-09-30 11:19
1,motor,7.747708430365373,2025-09-30 11:19
1,potencia,8.332063742976342,2025-09-30 11:19
2,motor,0.18539250541544217,2025-09-30 11:19
2,potencia,0.42014293930476676,2025-09-30 11:19
